"Harvested","Processed","Bay","Site","Ident","Midpoint","Side_of_Boat","Sample_ID","Quadrat","Weight_kg","Total_Adults_75mm","Total_Seed_26_74mm","Total_Spat_0_25mm","Total_Dead","notes","RowID","LocationID","Total_Live","Side_of_Bay","Round"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Bow","R-K9M-MP1-B3","3","3.1499999999999999","0","8","1","1",NULL,"543","1059279","9",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Bow","R-K9M-MP1-B4","4","3.1499999999999999","0","4","2","1",NULL,"544","1059279","6",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Bow","R-K9M-MP1-B5","5","3.46","0","2","2","2",NULL,"545","1059279","4",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Port","R-K9M-MP1-P1","1","0.40999999999999998","0","0","1","0",NULL,"546","1059279","1",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Port","R-K9M-MP1-P2","2","0.38","0","1","0","0",NULL,"547","1059279","1",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Port","R-K9M-MP1-P3","3","0.5","0","0","0","0",NULL,"548","1059279","0",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Port","R-K9M-MP1-P4","4","0.84999999999999998","0","2","0","0",NULL,"549","1059279","2",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Port","R-K9M-MP1-P5","5","0.72999999999999998","0","0","1","0",NULL,"550","1059279","1",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Starboard","R-K9M-MP1-S1","1","2.0499999999999998","0","2","1","2",NULL,"551","1059279","3",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Starboard","R-K9M-MP1-S2","2","2.3700000000000001","0","1","1","2",NULL,"552","1059279","2",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Starboard","R-K9M-MP1-S3","3","1.49","0","2","3","0",NULL,"553","1059279","5",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Starboard","R-K9M-MP1-S4","4","1.46","0","0","3","0",NULL,"554","1059279","3",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","King 9 Mile","R-K9M-MP1","MP1","Starboard","R-K9M-MP1-S5","5","1.1399999999999999","0","1","0","0",NULL,"555","1059279","1",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Starboard","R-8M-MP1-S1","1","4.21","0","6","0","0",NULL,"556","1059261","6",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Starboard","R-8M-MP1-S2","2","2.9500000000000002","0","2","0","0",NULL,"557","1059261","2",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Starboard","R-8M-MP1-S3","3","0.94999999999999996","0","0","0","0",NULL,"558","1059261","0",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Starboard","R-8M-MP1-S4","4","5.29","0","6","1","1",NULL,"559","1059261","7",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Starboard","R-8M-MP1-S5","5","3.1699999999999999","0","1","0","0",NULL,"560","1059261","1",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Port","R-8M-MP1-P1","1","3.1200000000000001","0","3","0","1",NULL,"561","1059261","3",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Port","R-8M-MP1-P2","2","3.3700000000000001","0","10","3","0",NULL,"562","1059261","13",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Port","R-8M-MP1-P3","3","3.9300000000000002","0","10","2","0",NULL,"563","1059261","12",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Port","R-8M-MP1-P4","4","4.7300000000000004","0","6","1","1",NULL,"564","1059261","7",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Port","R-8M-MP1-P5","5","4.3099999999999996","0","6","4","1",NULL,"565","1059261","10",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Bow","R-8M-MP1-B1","1","4.4000000000000004","0","18","3","3",NULL,"566","1059261","21",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Bow","R-8M-MP1-B2","2","5.9800000000000004","0","15","2","1",NULL,"567","1059261","17",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Bow","R-8M-MP1-B3","3","3.3399999999999999","0","4","4","0",NULL,"568","1059261","8",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Bow","R-8M-MP1-B4","4","3.46","0","7","1","0",NULL,"569","1059261","8",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP1","MP1","Bow","R-8M-MP1-B5","5","4.5099999999999998","0","16","0","1",NULL,"570","1059261","16",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Starboard","R-8M-MP2-S1","1","0","0","0","0","0",NULL,"571","1059262","0",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Starboard","R-8M-MP2-S2","2","0","0","0","0","0",NULL,"572","1059262","0",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Starboard","R-8M-MP2-S3","3","0","0","0","0","0",NULL,"573","1059262","0",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Starboard","R-8M-MP2-S4","4","0","0","0","0","0",NULL,"574","1059262","0",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Starboard","R-8M-MP2-S5","5","2.6800000000000002","0","1","0","0",NULL,"575","1059262","1",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Port","R-8M-MP2-P1","1","0.34000000000000002","0","0","0","0",NULL,"576","1059262","0",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Port","R-8M-MP2-P2","2","0.17000000000000001","0","0","0","0",NULL,"577","1059262","0",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Port","R-8M-MP2-P3","3","0","0","0","0","0",NULL,"578","1059262","0",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Port","R-8M-MP2-P4","4","0","0","0","0","0",NULL,"579","1059262","0",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Port","R-8M-MP2-P5","5","0.65000000000000002","0","2","0","0",NULL,"580","1059262","2",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Bow","R-8M-MP2-B1","1","4.1200000000000001","0","2","0","0",NULL,"581","1059262","2",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Bow","R-8M-MP2-B2","2","4.29","0","7","1","1",NULL,"582","1059262","8",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Bow","R-8M-MP2-B3","3","4.3399999999999999","0","7","2","3",NULL,"583","1059262","9",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Bow","R-8M-MP2-B4","4","4.1699999999999999","0","6","1","2",NULL,"584","1059262","7",NULL,"2"
"Jul 16 2019 12:00AM","Jul 23 2019 12:00AM","Apalachicola Bay","8 Mile","R-8M-MP2","MP2","Bow","R-8M-MP2-B5","5","4.5999999999999996","0","10","3","0",NULL,"585","1059262","13",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Starboard","R-EH1-MP3-S1","1","8.2100000000000009","0","50","49","33",NULL,"586","1059272","99",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Starboard","R-EH1-MP3-S2","2","7.8499999999999996","0","30","31","26",NULL,"587","1059272","61",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Starboard","R-EH1-MP3-S3","3","10.460000000000001","0","47","38","23",NULL,"588","1059272","85",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Starboard","R-EH1-MP3-S4","4","6.4199999999999999","0","29","31","22",NULL,"589","1059272","60",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Starboard","R-EH1-MP3-S5","5","8.3800000000000008","0","40","58","41",NULL,"590","1059272","98",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Port","R-EH1-MP3-P1","1","7.3700000000000001","0","30","20","28",NULL,"591","1059272","50",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Port","R-EH1-MP3-P2","2","7.9900000000000002","0","35","60","22",NULL,"592","1059272","95",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Port","R-EH1-MP3-P3","3","5.6699999999999999","0","26","13","21",NULL,"593","1059272","39",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Port","R-EH1-MP3-P4","4","7.3200000000000003","0","26","44","18",NULL,"594","1059272","70",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Port","R-EH1-MP3-P5","5","7.5700000000000003","0","36","29","28",NULL,"595","1059272","65",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Bow","R-EH1-MP3-B1","1","10.32","0","31","52","22",NULL,"596","1059272","83",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Bow","R-EH1-MP3-B2","2","5.0599999999999996","0","22","28","22",NULL,"597","1059272","50",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Bow","R-EH1-MP3-B3","3","5.7999999999999998","0","29","25","16",NULL,"598","1059272","54",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Bow","R-EH1-MP3-B4","4","9.2300000000000004","0","46","45","32",NULL,"599","1059272","91",NULL,"2"
"Jul 30 2019 12:00AM","Jul 30 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP3","MP3","Bow","R-EH1-MP3-B5","5","10.02","0","46","56","26",NULL,"600","1059272","102",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Starboard","R-EH1-MP1-S1","1","2.9399999999999999","0","2","14","11",NULL,"601","1059270","16",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Starboard","R-EH1-MP1-S2","2","1.4299999999999999","0","0","10","2",NULL,"602","1059270","10",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Starboard","R-EH1-MP1-S3","3","2.2999999999999998","0","0","14","7",NULL,"603","1059270","14",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Starboard","R-EH1-MP1-S4","4","3.2999999999999998","0","0","13","11",NULL,"604","1059270","13",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Starboard","R-EH1-MP1-S5","5","3.73","0","1","53","13",NULL,"605","1059270","54",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Port","R-EH1-MP1-P1","1","1.8","0","0","11","9",NULL,"606","1059270","11",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Port","R-EH1-MP1-P2","2","3.0299999999999998","0","3","7","23",NULL,"607","1059270","10",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Port","R-EH1-MP1-P3","3","2.5099999999999998","0","0","11","7",NULL,"608","1059270","11",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Port","R-EH1-MP1-P4","4","1.9299999999999999","0","2","13","11",NULL,"609","1059270","15",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Port","R-EH1-MP1-P5","5","1.71","0","0","10","10",NULL,"610","1059270","10",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Bow","R-EH1-MP1-B1","1","5.6299999999999999","0","17","32","16",NULL,"611","1059270","49",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Bow","R-EH1-MP1-B2","2","6.1600000000000001","0","18","33","27",NULL,"612","1059270","51",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Bow","R-EH1-MP1-B3","3","4.9900000000000002","0","13","35","15",NULL,"613","1059270","48",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Bow","R-EH1-MP1-B4","4","4.54","0","19","31","22",NULL,"614","1059270","50",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP1","MP1","Bow","R-EH1-MP1-B5","5","6.8399999999999999","0","26","40","28",NULL,"615","1059270","66",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Starboard","R-EH1-MP2-S1","1","1.8500000000000001","0","0","14","7",NULL,"616","1059271","14",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Starboard","R-EH1-MP2-S2","2","2.5699999999999998","0","2","52","7",NULL,"617","1059271","54",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Starboard","R-EH1-MP2-S3","3","2.3300000000000001","0","0","16","5",NULL,"618","1059271","16",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Starboard","R-EH1-MP2-S4","4","2.3300000000000001","0","0","23","8",NULL,"619","1059271","23",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Starboard","R-EH1-MP2-S5","5","2.2999999999999998","0","0","19","10",NULL,"620","1059271","19",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Port","R-EH1-MP2-P1","1","2.7599999999999998","0","0","17","9",NULL,"621","1059271","17",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Port","R-EH1-MP2-P2","2","2.8500000000000001","0","1","32","12",NULL,"622","1059271","33",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Port","R-EH1-MP2-P3","3","4.0300000000000002","0","2","20","13",NULL,"623","1059271","22",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Port","R-EH1-MP2-P4","4","2.9100000000000001","0","3","36","4",NULL,"624","1059271","39",NULL,"2"
"Jul 31 2019 12:00AM","Jul 31 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Port","R-EH1-MP2-P5","5","3.5","0","2","52","17",NULL,"625","1059271","54",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Bow","R-EH1-MP2-B1","1","3.54","0","0","65","8",NULL,"626","1059271","65",NULL,"2"
"Jul 31 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Bow","R-EH1-MP2-B2","2","3.0699999999999998","0","2","47","12",NULL,"627","1059271","49",NULL,"2"
"Jul 31 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Bow","R-EH1-MP2-B3","3","3.3799999999999999","0","1","26","10",NULL,"628","1059271","27",NULL,"2"
"Jul 31 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Bow","R-EH1-MP2-B4","4","2.8900000000000001","0","0","7","6",NULL,"629","1059271","7",NULL,"2"
"Jul 31 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP2","MP2","Bow","R-EH1-MP2-B5","5","3.1099999999999999","0","3","43","5",NULL,"630","1059271","46",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Bow","R-EH1-MP4-B1","1","4.9900000000000002","0","15","27","13",NULL,"631","1059273","42",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Bow","R-EH1-MP4-B2","2","4.1799999999999997","0","11","12","21",NULL,"632","1059273","23",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Bow","R-EH1-MP4-B3","3","4.5199999999999996","0","3","30","16",NULL,"633","1059273","33",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Bow","R-EH1-MP4-B4","4","2.1499999999999999","0","1","12","6",NULL,"634","1059273","13",NULL,"2"
"Jul 30 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Bow","R-EH1-MP4-B5","5","3.79","0","8","54","16",NULL,"635","1059273","62",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Starboard","R-EH1-MP4-S1","1","7.6299999999999999","0","10","54","32",NULL,"636","1059273","64",NULL,"2"
"Jul 30 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Starboard","R-EH1-MP4-S2","2","7.2800000000000002","0","14","76","35",NULL,"637","1059273","90",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Starboard","R-EH1-MP4-S3","3","8.8499999999999996","0","16","76","37",NULL,"638","1059273","92",NULL,"2"
"Jul 30 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Starboard","R-EH1-MP4-S4","4","10.390000000000001","0","37","70","47",NULL,"639","1059273","107",NULL,"2"
"Jul 30 2019 12:00AM","Aug  5 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Starboard","R-EH1-MP4-S5","5","7.0999999999999996","0","23","68","26",NULL,"640","1059273","91",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Port","R-EH1-MP4-P1","1","2.8700000000000001","0","7","20","10",NULL,"641","1059273","27",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Port","R-EH1-MP4-P2","2","3.0600000000000001","0","10","31","7",NULL,"642","1059273","41",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Port","R-EH1-MP4-P3","3","2.96","0","7","17","9",NULL,"643","1059273","24",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Port","R-EH1-MP4-P4","4","2.9100000000000001","0","10","20","8",NULL,"644","1059273","30",NULL,"2"
"Jul 30 2019 12:00AM","Aug  2 2019 12:00AM","Apalachicola Bay","East Hole #1","R-EH1-MP4","MP4","Port","R-EH1-MP4-P5","5","2.71","0","11","14","6",NULL,"645","1059273","25",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Bow","R-CP-MP2-B1","1","4.1100000000000003","0","28","17","4",NULL,"646","1059265","45",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Bow","R-CP-MP2-B2","2","3.5699999999999998","0","14","21","2",NULL,"647","1059265","35",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Bow","R-CP-MP2-B3","3","5.1799999999999997","0","24","40","5",NULL,"648","1059265","64",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Bow","R-CP-MP2-B4","4","4.5599999999999996","0","25","27","5",NULL,"649","1059265","52",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Bow","R-CP-MP2-B5","5","5.0499999999999998","0","27","61","5",NULL,"650","1059265","88",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Port","R-CP-MP2-P1","1","4.4500000000000002","0","25","32","3",NULL,"651","1059265","57",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Port","R-CP-MP2-P2","2","3.3700000000000001","0","15","33","4",NULL,"652","1059265","48",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Port","R-CP-MP2-P3","3","3.52","1","22","31","3",NULL,"653","1059265","54",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Port","R-CP-MP2-P4","4","5.54","0","25","54","1",NULL,"654","1059265","79",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Port","R-CP-MP2-P5","5","4.4800000000000004","0","17","41","7",NULL,"655","1059265","58",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Starboard","R-CP-MP2-S1","1","4.96","0","31","25","3",NULL,"656","1059265","56",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Starboard","R-CP-MP2-S2","2","4","0","15","33","4",NULL,"657","1059265","48",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Starboard","R-CP-MP2-S3","3","5.5999999999999996","0","32","45","5",NULL,"658","1059265","77",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Starboard","R-CP-MP2-S4","4","4.7999999999999998","0","24","26","6",NULL,"659","1059265","50",NULL,"2"
"Aug 13 2019 12:00AM","Aug 16 2019 12:00AM","Apalachicola Bay","Cat Point","R-CP-MP2","MP2","Starboard","R-CP-MP2-S5","5","5.5300000000000002","0","35","58","3",NULL,"660","1059265","93",NULL,"2"
